IDA ID	IDA Text	Unique Proteins	Representative Accession	Representative Length	Representative Domains
96375625a3f19b5224322b465e401a8ae2f62695	PF00317:IPR013509-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF02867:IPR000788-PF02867:IPR000788	2	A0A1V5PJL8	1113	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[10-90],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[94-293],PF14890{Intein_splicing}[299-635],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[499-576],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[636-759],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[765-911]
97ee1e6b6bdddb7a180917fc2b0260185dd838d1	PF00226:IPR001623-PF23302-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF02867:IPR000788	2	A0A7J6LKT4	1143	PF00226{DnaJ}:IPR001623{DnaJ_domain}[115-176],PF23302{HTH_DNAJC9}[218-284],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[381-468],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[521-593],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[597-861],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[862-1094]
9bbbb134355dcd9d7fad4c0c520cf64b4f14e604	PF03477:IPR005144-PF00317:IPR013509-PF13403:IPR028992-PF02867:IPR000788	2	A0A1Y1IR46	1274	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[81-194],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[240-315],PF13403{Hint_2}:IPR028992{Hedgehog/Intein_dom}[321-364],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[795-1233]
9f921d12090d154a3966e68daf4040823e78e11d	PF00317:IPR013509-PF14528:IPR004860-PF02867:IPR000788-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860	2	A0A951WVG8	2095	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[83-140],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[424-482],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[554-628],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[867-944],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1057-1834],PF14890{Intein_splicing}[1205-1555],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1398-1495]
a398c950cfba0cbea6085268c087a7b946820a40	PF03477:IPR005144-PF00317:IPR013509-PF14890-PF14528:IPR004860-PF14528:IPR004860-PF02867:IPR000788-PF02867:IPR000788	2	C1DWR9	1222	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[4-69],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[137-205],PF14890{Intein_splicing}[330-644],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[407-467],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[505-580],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[645-992],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[998-1142]
a6666ebdc8717ba5fd7efe8fbb5abb2b500ee294	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF14890	2	A0A8T4Q1G5	515	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[4-95],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[110-191],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[195-381],PF14890{Intein_splicing}[394-514]
adcc5652e443053933edf225cf3dd24a3c6b7623	PF03477:IPR005144-PF00317:IPR013509-PF14890-PF02867:IPR000788-PF14890-PF14528:IPR004860	2	A0A662JIX3	1475	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[8-96],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[112-189],PF14890{Intein_splicing}[241-630],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[631-1436],PF14890{Intein_splicing}[856-1154],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1016-1099]
b0f5bdd64763a82ff92eb0c9cfeea299ba6cbd69	PF00226:IPR001623-PF23302-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	2	A0A7J6LFI0	1056	PF00226{DnaJ}:IPR001623{DnaJ_domain}[81-143],PF23302{HTH_DNAJC9}[185-252],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[351-438],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[491-563],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[567-1055]
b32bd0e1ca66120dd6ba5e42127b795c0334557f	PF00317:IPR013509-PF13403:IPR028992-PF14528:IPR004860-PF02867:IPR000788	2	A0A537JXD7	787	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[36-110],PF13403{Hint_2}:IPR028992{Hedgehog/Intein_dom}[117-207],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[367-440],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[516-787]
bbbf84f887498894aa517974ec1b2d9f39dec9e6	PF00317:IPR013509-PF14890-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF02867:IPR000788	2	A0A1Q7YF08	1586	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[30-107],PF14890{Intein_splicing}[182-598],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[386-459],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[599-654],PF14890{Intein_splicing}[683-930],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[931-1367]
bcd3538415f87a606702bc2bbb36cf06798cae92	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF02867:IPR000788-PF14528:IPR004860	2	A0A6C0B6J7	1521	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[6-92],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[146-215],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[219-291],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[671-1495],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1039-1123]
bebb49779dacd2166fc396c16b0eaf54af2e5d7d	PF00317:IPR013509-PF14890-PF14528:IPR004860-PF14890-PF14528:IPR004860-PF02867:IPR000788	2	V4YA77	1288	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[28-160],PF14890{Intein_splicing}[196-594],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[395-466],PF14890{Intein_splicing}[678-1101],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[957-1034],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1102-1270]
c1e6c3bddbd6452a9c1264a1c17cab2d867cf6be	PF02940:IPR004206-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	2	A0A4V4MMT5	1188	PF02940{mRNA_triPase}:IPR004206{mRNA_triPase_Cet1}[54-252],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[305-392],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[445-515],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[519-1040]
c620e72db4e5327beaf89b691a040a6a3dbd7519	PF00317:IPR013509-PF14890	2	A0A535SRD2	277	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[27-98],PF14890{Intein_splicing}[140-272]
c8b0cffb31d2d17f9296a1117e37cde7a6ac089e	PF00317:IPR013509-PF02867:IPR000788-PF13392:IPR003615	2	A0A2K3IZW6	735	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[6-70],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[76-729],PF13392{HNH_3}:IPR003615{HNH_nuc}[417-461]
c92ba4ec7cc0dde48778eb6f5b16ce58f0235805	PF03477:IPR005144-PF00317:IPR013509-PF14890-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860	2	A0A2H9LDJ4	1541	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[4-90],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[107-188],PF14890{Intein_splicing}[262-681],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[464-541],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[682-1472],PF14890{Intein_splicing}[873-1189],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1040-1127]
d6cf03a824df249c1f3e3649d26df70dc28f2416	PF00317:IPR013509-PF14890-PF14528:IPR004860-PF02867:IPR000788-PF14528:IPR004860-PF02867:IPR000788	2	A0A2P6W1Y9	1883	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[26-105],PF14890{Intein_splicing}[167-600],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[458-533],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[601-647],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[885-959],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1081-1602]
d84e18579e70ac70f48574ad1db85a404c42faef	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF07591	2	A0A410T7V1	534	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[6-92],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[142-215],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[221-439],PF07591{PT-HINT}[445-530]
e436683139fdc17aa2274c15d982de2d965258d2	PF10067:IPR018750-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	2	A0A8H7LYR6	1375	PF10067{DUF2306}:IPR018750{DUF2306_membrane}[74-192],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[271-352],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[406-475],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[479-1007]
ef1b062e15a59a5a90ee168ad4ab93de52ab5ddb	PF00317:IPR013509-PF02867:IPR000788-PF02867:IPR000788-PF14528:IPR004860	2	A0A2H4PIH5	1422	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[141-215],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[220-292],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[594-1395],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[941-1026]
f2957319991756de51f08974b430a29e83081954	PF00085:IPR013766-PF00071:IPR001806-PF02275:IPR029132-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	2	A0A1Q9E397	2160	PF00085{Thioredoxin}:IPR013766{Thioredoxin_domain}[97-197],PF00071{Ras}:IPR001806{Small_GTPase}[576-740],PF02275{CBAH}:IPR029132{CBAH/NAAA_C}[888-1174],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[1229-1316],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[1370-1440],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1444-1984]
f72267401133acfd6e7a665135c8e9d9d419dc33	PF00317:IPR013509-PF14890-PF02867:IPR000788	2	A0A1W1CKZ7	1222	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[136-210],PF14890{Intein_splicing}[246-649],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[650-1200]
f99ae2debf5863c6c5e995846c56c6a6acaddcb3	PF00317:IPR013509-PF14890-PF02867:IPR000788-PF14528:IPR004860-PF02867:IPR000788	2	Q18GD3	1909	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[27-171],PF14890{Intein_splicing}[232-609],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[610-1038],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1278-1358],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1474-1618]
fb71e638b49ed7f403ff76c938108f8f0cb45803	PF00317:IPR013509-PF14528:IPR004860-PF02867:IPR000788-PF14528:IPR004860-PF14890-PF14528:IPR004860	2	Q5SM68	2202	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[8-80],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[529-609],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[737-1553],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1137-1233],PF14890{Intein_splicing}[1615-1964],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1695-1766]
ff9f14138c003b2f6b1a9a3582369b2528c19616	PF03477:IPR005144-PF00317:IPR013509-PF01079:IPR001767	2	A0A5S9BYZ6	549	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[1-79],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[140-211],PF01079{Hint}:IPR001767{Hedgehog_Hint}[212-320]
03148eaba1174ceb32964c9e44037ecb60d1169f	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF23335-PF23387:IPR056157	1	C5LWW8	1504	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[3-90],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[143-215],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[219-743],PF23335{Beta-prop_IFT80_2nd}[973-1265],PF23387{TPR_IFT80_172}:IPR056157{TPR_IFT80_172_dom}[1311-1458]
032c8daf42fa6c945eddf6f16d2378892ed60906	PF00317:IPR013509-PF02867:IPR000788-PF13560	1	A0A1H2X7L6	832	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[8-79],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[85-551],PF13560{HTH_31}[571-627]
05758d50da3a992976a03c21a29361764ce82fdc	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF17144:IPR005485-PF14204:IPR025607-PF00076:IPR000504-PF01480:IPR002483	1	A0A507DTV0	1813	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[65-153],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[206-276],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[280-805],PF17144{Ribosomal_L5e}:IPR005485{Rbsml_uL18_euk/arc}[858-1020],PF14204{Ribosomal_L18_c}:IPR025607{Ribosomal_uL18_C_euk}[1078-1137],PF00076{RRM_1}:IPR000504{RRM_dom}[1304-1365],PF01480{PWI}:IPR002483{PWI_dom}[1741-1806]
058c5d11caea2b6b05b3fb3ecac700dec9c7d5c2	PF05729:IPR007111-PF17779:IPR041075-PF17776:IPR041267-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF08238:IPR006597-PF08238:IPR006597-PF08238:IPR006597-PF08238:IPR006597-PF08238:IPR006597	1	A0A8X8BG33	2548	PF05729{NACHT}:IPR007111{NACHT_NTPase}[120-285],PF17779{NOD2_WH}:IPR041075{NOD1/2_WH}[374-431],PF17776{NLRC4_HD2}:IPR041267{NLRP_HD2}[433-564],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[887-969],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[1010-1072],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1076-1557],PF08238{Sel1}:IPR006597{Sel1-like}[2001-2023],PF08238{Sel1}:IPR006597{Sel1-like}[2078-2109],PF08238{Sel1}:IPR006597{Sel1-like}[2147-2176],PF08238{Sel1}:IPR006597{Sel1-like}[2180-2200],PF08238{Sel1}:IPR006597{Sel1-like}[2302-2338]
069a54af7909f91caceb19ac1f327758db4bb28e	PF04420:IPR028945-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	1	A0AAN7TPS5	1176	PF04420{CHD5}:IPR028945{Get1}[7-166],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[233-340],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[393-463],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[467-990]
06d7000628974ecf1ada137b27d5f3426382a929	PF00317:IPR013509-PF14528:IPR004860-PF02867:IPR000788-PF13392:IPR003615-PF02867:IPR000788	1	A0A2I9DXM6	2640	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[11-83],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[851-931],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1058-1830],PF13392{HNH_3}:IPR003615{HNH_nuc}[1356-1397],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1838-1961]
073157745c50ca84994fba8d037447e8fdfdb515	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF12937:IPR001810	1	A0A4S4KL48	1378	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[3-90],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[144-213],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[217-738],PF12937{F-box-like}:IPR001810{F-box_dom}[974-1022]
093d8ae5a07430d3d5a731f6e362e2e3453e2547	PF00317:IPR013509-PF14890-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF02867:IPR000788-PF14528:IPR004860	1	A0A9D6TWU9	2063	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[15-93],PF14890{Intein_splicing}[163-554],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[349-427],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[555-601],PF14890{Intein_splicing}[657-1058],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[840-922],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1059-1867],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1423-1481]
094d2e11ce03b0206eed2b743e5de5dcc2bd8376	PF00317:IPR013509-PF14890-PF02867:IPR000788-PF12637:IPR024434	1	A0A1F9YV91	1051	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[30-110],PF14890{Intein_splicing}[183-406],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[407-849],PF12637{TSCPD}:IPR024434{TSCPD_dom}[915-986]
0e6d57d96da8f473588cd4779d3c2bcc5ea04104	PF00317:IPR013509-PF13403:IPR028992-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860	1	A0A7C2Z503	1541	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[18-94],PF13403{Hint_2}:IPR028992{Hedgehog/Intein_dom}[101-166],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[352-425],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[492-1334],PF14890{Intein_splicing}[720-1045],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[888-983]
101a7a7dfa23c778c759053a6b276adf5dc84567	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF00317:IPR013509-PF02867:IPR000788	1	A0A2J7ZKM8	1138	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[1-88],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[142-212],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[216-524],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[501-562],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[566-1096]
10ea90aed2738386627c409aafbe7cfb6340fb75	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF00155:IPR004839-PF00664:IPR011527-PF00005:IPR003439-PF00664:IPR011527-PF00005:IPR003439	1	A0A9Q0MAK7	2286	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[6-94],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[148-217],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[221-744],PF00155{Aminotran_1_2}:IPR004839{Aminotransferase_I/II_large}[834-1045],PF00664{ABC_membrane}:IPR011527{ABC1_TM_dom}[1105-1384],PF00005{ABC_tran}:IPR003439{ABC_transporter-like_ATP-bd}[1452-1502],PF00664{ABC_membrane}:IPR011527{ABC1_TM_dom}[1704-1976],PF00005{ABC_tran}:IPR003439{ABC_transporter-like_ATP-bd}[2052-2199]
117deaa480fde739f113dde8928500dbc362f6e2	PF07690:IPR011701-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF02338:IPR003323-PF03372:IPR005135-PF00078:IPR000477-PF02867:IPR000788	1	A0A812QNW1	4098	PF07690{MFS_1}:IPR011701{MFS}[47-329],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[541-628],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[682-751],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[755-847],PF02338{OTU}:IPR003323{OTU_dom}[1777-1873],PF03372{Exo_endo_phos}:IPR005135{Endo/exonuclease/phosphatase}[2322-2495],PF00078{RVT_1}:IPR000477{RT_dom}[2841-3070],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[3590-4031]
12329b5ed9433b37c933fc2bcf6b08c749a67b35	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF01048:IPR000845	1	A0A8H7D3R4	843	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[4-90],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[143-213],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[211-463],PF01048{PNP_UDP_1}:IPR000845{Nucleoside_phosphorylase_d}[600-694]
13770630a6b48d96a87729ad9b23a08fd6a66c60	PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF23463-PF23465:IPR055555-PF02862:IPR004177	1	A0AAI9WY37	2425	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[16-104],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[157-227],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[231-756],PF23463{WWE_2}[1712-1793],PF23465{DUF7131}:IPR055555{PA-PLA1_DUF7131}[1872-1927],PF02862{DDHD}:IPR004177{DDHD_dom}[2196-2419]
1385c646ae3d778bf53d56cd24c2c658db728b1a	PF03477:IPR005144-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788-PF13403:IPR028992-PF14528:IPR004860-PF02867:IPR000788-PF14528:IPR004860	1	D5BWU6	1695	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[27-123],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[148-227],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[289-360],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[366-437],PF13403{Hint_2}:IPR028992{Hedgehog/Intein_dom}[438-502],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[674-730],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[809-1644],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1166-1259]
140c61cfc101d6d5e30c6f8bae773c04084fd020	PF00317:IPR013509-PF14890-PF02867:IPR000788-PF14890-PF02867:IPR000788	1	U1N8F6	1935	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[27-171],PF14890{Intein_splicing}[233-623],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[624-1060],PF14890{Intein_splicing}[1061-1498],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[1499-1642]
1642e1685455a569efd3ea6f2eeca199da6b4543	PF00291:IPR001926-PF03477:IPR005144-PF00317:IPR013509-PF02867:IPR000788	1	A0A9D4TUU9	1225	PF00291{PALP}:IPR001926{TrpB-like_PALP}[77-364],PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[390-476],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[530-600],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[604-1143]
16b269aed90ac75befc0fee2dc141da81074281b	PF03477:IPR005144-PF00317:IPR013509-PF14528:IPR004860-PF02867:IPR000788-PF14890-PF14528:IPR004860-PF14890-PF14528:IPR004860-PF14528:IPR004860	1	A0A497T2Y7	1971	PF03477{ATP-cone}:IPR005144{ATP-cone_dom}[5-94],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[110-190],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[480-544],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[615-1451],PF14890{Intein_splicing}[813-1192],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1042-1138],PF14890{Intein_splicing}[1458-1888],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1593-1661],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1697-1760]
19fad96dfe83552e428fbe190b60f3af05a8dc15	PF08343:IPR013554-PF00317:IPR013509-PF02867:IPR000788-PF14890	1	A7IYE5	865	PF08343{RNR_N}:IPR013554{RNR_N}[6-88],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[90-159],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[166-845],PF14890{Intein_splicing}[412-536]
1ab1fce77cfedd96eaf97f7b59da4a3c05436c66	PF12728:IPR041657-PF00317:IPR013509-PF02867:IPR000788	1	A0A938LEM1	719	PF12728{HTH_17}:IPR041657{HTH_17}[15-63],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[90-164],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[167-660]
1dbd76fff461301e5522fe2ec7d1ee50a5995d2e	PF00317:IPR013509-PF02867:IPR000788-PF14890-PF02867:IPR000788-PF14890-PF14528:IPR004860	1	A0A2R6H2Y5	1784	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[31-171],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[175-241],PF14890{Intein_splicing}[283-624],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[625-1528],PF14890{Intein_splicing}[832-1189],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[1032-1128]
1e3e51bd4a7d65444ed2445c44d744c22039ed27	PF00317:IPR013509-PF14890-PF02867:IPR000788-PF14890-PF14528:IPR004860	1	G2LJM9	1564	PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[9-91],PF14890{Intein_splicing}[137-455],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[456-1348],PF14890{Intein_splicing}[698-1054],PF14528{LAGLIDADG_3}:IPR004860{LAGLIDADG_dom}[896-992]
225358f1d00c565627fc6b51e2250345c7356926	PF16881:IPR031691-PF04055:IPR007197-PF00317:IPR013509-PF02867:IPR000788	1	T1J1Q1	2156	PF16881{LIAS_N}:IPR031691{LIAS_N}[25-110],PF04055{Radical_SAM}:IPR007197{rSAM}[132-295],PF00317{Ribonuc_red_lgN}:IPR013509{RNR_lsu_N}[547-617],PF02867{Ribonuc_red_lgC}:IPR000788{RNR_lg_C}[621-1143]
